frame_num,drill_jumbo_cx,drill_jumbo_cy,gunpowder_carrier_cx,gunpowder_carrier_cy,work platform_cx,work platform_cy,breaker_cx,breaker_cy,excavator_cx,excavator_cy,payloader_cx,payloader_cy,dump_truck_cx,dump_truck_cy,sprayer_cx,sprayer_cy,h_beam_holder_cx,h_beam_holder_cy,mixer_truck_cx,mixer_truck_cy,mortar_trolley_truck_cx,mortar_trolley_truck_cy,activity
9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491797,0.560417,0,0,0,0,E
9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.561806,0,0,0,0,E
9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.560417,0,0,0,0,E
9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.559722,0,0,0,0,E
9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561806,0,0,0,0,E
9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.561111,0,0,0,0,E
9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561806,0,0,0,0,E
9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561806,0,0,0,0,E
9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.5625,0,0,0,0,E
9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561806,0,0,0,0,E
9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561806,0,0,0,0,E
9194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.561111,0,0,0,0,E
9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561806,0,0,0,0,E
9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.561111,0,0,0,0,E
9197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.561806,0,0,0,0,E
9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.561111,0,0,0,0,E
9203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561806,0,0,0,0,E
9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.5625,0,0,0,0,E
9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.5625,0,0,0,0,E
9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.5625,0,0,0,0,E
9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.563194,0,0,0,0,E
9209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.563194,0,0,0,0,E
9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.563889,0,0,0,0,E
9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.563889,0,0,0,0,E
9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.563194,0,0,0,0,E
9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.563194,0,0,0,0,E
9214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.5625,0,0,0,0,E
9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.5625,0,0,0,0,E
9216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.563194,0,0,0,0,E
9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.564583,0,0,0,0,E
9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.563889,0,0,0,0,E
9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.564583,0,0,0,0,E
9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.563889,0,0,0,0,E
9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.5625,0,0,0,0,E
9222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.563194,0,0,0,0,E
9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.5625,0,0,0,0,E
9224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561806,0,0,0,0,E
9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561806,0,0,0,0,E
9226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.560417,0,0,0,0,E
9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.560417,0,0,0,0,E
9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.560417,0,0,0,0,E
9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.560417,0,0,0,0,E
9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.560417,0,0,0,0,E
9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.560417,0,0,0,0,E
9257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.561111,0,0,0,0,E
9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561806,0,0,0,0,E
9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561111,0,0,0,0,E
9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561806,0,0,0,0,E
9261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.561806,0,0,0,0,E
9262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561806,0,0,0,0,E
9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.5625,0,0,0,0,E
9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.561111,0,0,0,0,E
9267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.561111,0,0,0,0,E
9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.560417,0,0,0,0,E
9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.561111,0,0,0,0,E
9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.560417,0,0,0,0,E
9272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.561806,0,0,0,0,E
9273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.561806,0,0,0,0,E
9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.561111,0,0,0,0,E
9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561806,0,0,0,0,E
9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.560417,0,0,0,0,E
9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490234,0.561111,0,0,0,0,E
9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489844,0.561111,0,0,0,0,E
9283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561111,0,0,0,0,E
9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.561111,0,0,0,0,E
9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.560417,0,0,0,0,E
9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487109,0.559722,0,0,0,0,E
9287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.560417,0,0,0,0,E
9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.560417,0,0,0,0,E
9289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.561111,0,0,0,0,E
9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.561111,0,0,0,0,E
9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.560417,0,0,0,0,E
9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.561111,0,0,0,0,E
9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.561806,0,0,0,0,E
9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.560417,0,0,0,0,E
9295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.561111,0,0,0,0,E
9296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.561111,0,0,0,0,E
9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.561111,0,0,0,0,E
9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.561806,0,0,0,0,E
9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.561111,0,0,0,0,E
9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.561111,0,0,0,0,E
9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.5625,0,0,0,0,E
9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.563194,0,0,0,0,E
9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.565278,0,0,0,0,E
9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485547,0.565972,0,0,0,0,E
9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.566667,0,0,0,0,E
9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.566667,0,0,0,0,E
9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.566667,0,0,0,0,E
9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485156,0.566667,0,0,0,0,E
9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485938,0.566667,0,0,0,0,E
9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.565972,0,0,0,0,E
9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.566667,0,0,0,0,E
9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.565278,0,0,0,0,E
9313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486328,0.566667,0,0,0,0,E
9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4875,0.565972,0,0,0,0,E
9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4875,0.566667,0,0,0,0,E
9316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.566667,0,0,0,0,E
9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488281,0.566667,0,0,0,0,E
9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488281,0.566667,0,0,0,0,E
9319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.566667,0,0,0,0,E
9320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.567361,0,0,0,0,E
9321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.566667,0,0,0,0,E
9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487109,0.566667,0,0,0,0,E
9323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487109,0.565972,0,0,0,0,E
9324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486719,0.565278,0,0,0,0,E
9325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.565972,0,0,0,0,E
9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487891,0.565972,0,0,0,0,E
9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488281,0.565972,0,0,0,0,E
9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.565972,0,0,0,0,E
9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489062,0.566667,0,0,0,0,E
9330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.567361,0,0,0,0,E
9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488672,0.566667,0,0,0,0,E
9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489453,0.566667,0,0,0,0,E
9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.570139,0,0,0,0,E
9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.569444,0,0,0,0,E
9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.56875,0,0,0,0,E
9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.569444,0,0,0,0,E
9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490625,0.570139,0,0,0,0,E
9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.568056,0,0,0,0,E
9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.56875,0,0,0,0,E
9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.565972,0,0,0,0,E
9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.568056,0,0,0,0,E
9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491016,0.568056,0,0,0,0,E
9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.567361,0,0,0,0,E
9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.56875,0,0,0,0,E
9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491797,0.570833,0,0,0,0,E
9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.568056,0,0,0,0,E
9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.569444,0,0,0,0,E
9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.569444,0,0,0,0,E
9349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.56875,0,0,0,0,E
9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493359,0.570139,0,0,0,0,E
9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49375,0.570833,0,0,0,0,E
9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493359,0.570833,0,0,0,0,E
9353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.569444,0,0,0,0,E
9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.572222,0,0,0,0,E
9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.570833,0,0,0,0,E
9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.571528,0,0,0,0,E
9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.570833,0,0,0,0,E
9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.571528,0,0,0,0,E
9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.571528,0,0,0,0,E
9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493359,0.572222,0,0,0,0,E
9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493359,0.572222,0,0,0,0,E
9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.572917,0,0,0,0,E
9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.575,0,0,0,0,E
9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.575,0,0,0,0,E
9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491797,0.577778,0,0,0,0,E
9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.579167,0,0,0,0,E
9367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.579861,0,0,0,0,E
9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491406,0.579861,0,0,0,0,E
9369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491797,0.580556,0,0,0,0,E
9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491797,0.575,0,0,0,0,E
9371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.571528,0,0,0,0,E
9372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.579861,0,0,0,0,E
9373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.580556,0,0,0,0,E
9374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.58125,0,0,0,0,E
9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.58125,0,0,0,0,E
9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.582639,0,0,0,0,E
9377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492188,0.582639,0,0,0,0,E
9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.58125,0,0,0,0,E
9379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.58125,0,0,0,0,E
9380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.579861,0,0,0,0,E
9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492578,0.579861,0,0,0,0,E
9382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493359,0.579167,0,0,0,0,E
9383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49375,0.579861,0,0,0,0,E
9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.579167,0,0,0,0,E
9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.579167,0,0,0,0,E
9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.579167,0,0,0,0,E
9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492969,0.579167,0,0,0,0,E
